col,x,amplitude,phase
2412, 78.812, 2898.692, 43.744
2413, 78.651, 2896.314, 43.746
2414, 78.450, 2893.369, 43.749
2415, 78.334, 2891.658, 43.751
2416, 78.199, 2889.681, 43.753
2417, 78.175, 2889.316, 43.753
2418, 78.000, 2886.748, 43.756
2419, 77.877, 2884.940, 43.758
2420, 77.896, 2885.218, 43.758
2421, 77.677, 2881.985, 43.761
2422, 77.685, 2882.108, 43.761
2423, 77.785, 2883.578, 43.759
2424, 77.719, 2882.603, 43.760
2425, 77.828, 2884.203, 43.759
2426, 77.709, 2882.453, 43.761
2427, 77.563, 2880.300, 43.763
2428, 77.601, 2880.860, 43.762
2429, 77.547, 2880.060, 43.763
2430, 77.692, 2882.210, 43.761
2431, 77.817, 2884.046, 43.759
2432, 77.814, 2884.006, 43.759
2433, 77.819, 2884.072, 43.759
2434, 77.878, 2884.953, 43.758
2435, 77.904, 2885.334, 43.757
2436, 77.883, 2885.014, 43.758
2437, 78.059, 2887.617, 43.755
2438, 78.089, 2888.057, 43.755
2439, 78.212, 2889.863, 43.753
2440, 78.398, 2892.608, 43.750
2441, 78.255, 2890.497, 43.752
2442, 78.333, 2891.650, 43.751
2443, 78.462, 2893.542, 43.749
2444, 78.477, 2893.771, 43.749
2445, 78.733, 2897.527, 43.745
2446, 78.904, 2900.035, 43.743
2447, 79.023, 2901.782, 43.741
2448, 79.258, 2905.229, 43.738
2449, 79.237, 2904.922, 43.738
2450, 79.322, 2906.167, 43.737
2451, 79.480, 2908.473, 43.735
2452, 79.484, 2908.540, 43.735
2453, 79.757, 2912.527, 43.732
2454, 79.955, 2915.416, 43.730
2455, 80.013, 2916.273, 43.729
2456, 80.026, 2916.461, 43.729
2457, 80.077, 2917.202, 43.728
2458, 80.282, 2920.187, 43.726
2459, 80.357, 2921.292, 43.725
2460, 80.617, 2925.079, 43.723
2461, 80.895, 2929.122, 43.720
2462, 81.073, 2931.716, 43.718
2463, 81.320, 2935.302, 43.716
2464, 81.355, 2935.817, 43.716
2465, 81.523, 2938.255, 43.714
2466, 81.713, 2941.013, 43.713
2467, 81.684, 2940.594, 43.713
2468, 81.794, 2942.187, 43.712
2469, 81.824, 2942.623, 43.712
2470, 81.812, 2942.445, 43.712
2471, 81.931, 2944.177, 43.711
2472, 81.896, 2943.658, 43.711
2473, 81.937, 2944.254, 43.711
2474, 82.126, 2946.990, 43.710
2475, 82.167, 2947.585, 43.709
2476, 82.288, 2949.347, 43.709
2477, 82.475, 2952.049, 43.707
2478, 82.430, 2951.391, 43.708
2479, 82.491, 2952.282, 43.707
2480, 82.582, 2953.592, 43.707
2481, 82.592, 2953.738, 43.707
2482, 82.721, 2955.603, 43.706
2483, 82.710, 2955.438, 43.706
2484, 82.598, 2953.824, 43.707
2485, 82.480, 2952.113, 43.707
2486, 82.499, 2952.399, 43.707
2487, 82.446, 2951.631, 43.708
2488, 82.253, 2948.834, 43.709
2489, 82.221, 2948.370, 43.709
2490, 81.988, 2944.998, 43.711
2491, 81.722, 2941.142, 43.713
2492, 81.632, 2939.832, 43.714
2493, 81.471, 2937.502, 43.715
2494, 81.266, 2934.512, 43.717
2495, 81.007, 2930.754, 43.719
2496, 80.827, 2928.133, 43.721
2497, 80.626, 2925.212, 43.723
2498, 80.386, 2921.710, 43.725
2499, 80.258, 2919.842, 43.726
2500, 80.090, 2917.386, 43.728
2501, 79.891, 2914.487, 43.731
2502, 79.580, 2909.934, 43.734
2503, 79.198, 2904.345, 43.739
2504, 78.938, 2900.535, 43.742
2505, 78.757, 2897.879, 43.745
2506, 78.617, 2895.825, 43.747
2507, 78.420, 2892.929, 43.750
2508, 78.210, 2889.831, 43.753
2509, 78.086, 2888.007, 43.755
2510, 77.980, 2886.455, 43.756
2511, 77.812, 2883.973, 43.759
2512, 77.623, 2881.190, 43.762
2513, 77.520, 2879.662, 43.764
2514, 77.418, 2878.154, 43.765
2515, 77.372, 2877.486, 43.766
2516, 77.418, 2878.158, 43.765
2517, 77.516, 2879.615, 43.764
2518, 77.606, 2880.931, 43.762
2519, 77.630, 2881.289, 43.762
2520, 77.878, 2884.942, 43.758
2521, 78.292, 2891.043, 43.752
2522, 78.627, 2895.969, 43.747
2523, 78.802, 2898.538, 43.744
2524, 78.901, 2899.998, 43.743
2525, 78.976, 2901.095, 43.742
2526, 79.004, 2901.502, 43.741
2527, 79.180, 2904.088, 43.739
2528, 79.357, 2906.679, 43.737
2529, 79.584, 2909.999, 43.734
2530, 79.766, 2912.662, 43.732
2531, 79.941, 2915.211, 43.730
2532, 80.281, 2920.177, 43.726
2533, 80.421, 2922.217, 43.725
2534, 80.634, 2925.324, 43.723
2535, 80.911, 2929.358, 43.720
2536, 81.171, 2933.136, 43.717
2537, 81.517, 2938.163, 43.714
2538, 81.730, 2941.252, 43.713
2539, 82.117, 2946.867, 43.710
2540, 82.568, 2953.395, 43.707
2541, 83.021, 2959.935, 43.704
2542, 83.475, 2966.491, 43.702
2543, 83.637, 2968.822, 43.701
2544, 83.934, 2973.098, 43.699
2545, 84.194, 2976.827, 43.698
2546, 84.367, 2979.320, 43.698
2547, 84.777, 2985.204, 43.697
2548, 84.963, 2987.872, 43.696
2549, 85.101, 2989.855, 43.696
2550, 85.288, 2992.537, 43.695
2551, 85.359, 2993.541, 43.695
2552, 85.493, 2995.466, 43.695
2553, 85.606, 2997.077, 43.695
2554, 85.696, 2998.369, 43.694
2555, 85.687, 2998.242, 43.695
2556, 85.587, 2996.810, 43.695
2557, 85.551, 2996.295, 43.695
2558, 85.602, 2997.026, 43.695
2559, 85.692, 2998.315, 43.694
2560, 85.680, 2998.137, 43.695
2561, 85.523, 2995.889, 43.695
2562, 85.411, 2994.294, 43.695
2563, 85.429, 2994.549, 43.695
2564, 85.445, 2994.781, 43.695
2565, 85.377, 2993.805, 43.695
2566, 85.354, 2993.475, 43.695
2567, 85.414, 2994.342, 43.695
2568, 85.391, 2994.008, 43.695
2569, 85.361, 2993.569, 43.695
2570, 85.426, 2994.505, 43.695
2571, 85.513, 2995.746, 43.695
2572, 85.618, 2997.259, 43.695
2573, 85.748, 2999.118, 43.694
2574, 85.899, 3001.273, 43.694
2575, 86.026, 3003.082, 43.694
2576, 86.045, 3003.361, 43.694
2577, 86.084, 3003.921, 43.694
2578, 86.261, 3006.447, 43.694
2579, 86.414, 3008.624, 43.694
2580, 86.473, 3009.475, 43.694
2581, 86.553, 3010.611, 43.694
2582, 86.744, 3013.332, 43.694
2583, 87.002, 3017.013, 43.694
2584, 87.144, 3019.027, 43.694
2585, 87.278, 3020.945, 43.694
2586, 87.439, 3023.233, 43.694
2587, 87.467, 3023.633, 43.694
2588, 87.511, 3024.260, 43.694
2589, 87.495, 3024.029, 43.694
2590, 87.464, 3023.589, 43.694
2591, 87.550, 3024.818, 43.694
2592, 87.530, 3024.534, 43.694
2593, 87.526, 3024.477, 43.694
2594, 87.543, 3024.707, 43.694
2595, 87.487, 3023.908, 43.694
2596, 87.383, 3022.441, 43.694
2597, 87.160, 3019.261, 43.694
2598, 87.066, 3017.917, 43.694
2599, 87.072, 3018.012, 43.694
2600, 87.056, 3017.784, 43.694
2601, 87.049, 3017.683, 43.694
2602, 86.884, 3015.324, 43.694
2603, 86.695, 3012.638, 43.694
2604, 86.574, 3010.912, 43.694
2605, 86.579, 3010.983, 43.694
2606, 86.712, 3012.879, 43.694
2607, 86.744, 3013.339, 43.694
2608, 86.767, 3013.661, 43.694
2609, 86.715, 3012.922, 43.694
2610, 86.579, 3010.976, 43.694
2611, 86.498, 3009.820, 43.694
2612, 86.323, 3007.335, 43.694
2613, 86.179, 3005.268, 43.694
2614, 86.115, 3004.363, 43.694
2615, 85.963, 3002.187, 43.694
2616, 85.799, 2999.845, 43.694
2617, 85.708, 2998.542, 43.694
2618, 85.707, 2998.534, 43.694
2619, 85.702, 2998.462, 43.694
2620, 85.583, 2996.752, 43.695
2621, 85.370, 2993.706, 43.695
2622, 85.206, 2991.350, 43.695
2623, 85.038, 2988.947, 43.696
2624, 84.870, 2986.533, 43.696
2625, 84.866, 2986.483, 43.696
2626, 84.805, 2985.605, 43.696
2627, 84.685, 2983.880, 43.697
2628, 84.523, 2981.563, 43.697
2629, 84.375, 2979.433, 43.698
2630, 84.405, 2979.865, 43.698
2631, 84.415, 2980.012, 43.698
2632, 84.391, 2979.671, 43.698
2633, 84.307, 2978.463, 43.698
2634, 84.217, 2977.168, 43.698
2635, 84.213, 2977.109, 43.698
2636, 84.220, 2977.212, 43.698
2637, 84.395, 2979.728, 43.698
2638, 84.572, 2982.261, 43.697
2639, 84.641, 2983.252, 43.697
2640, 84.775, 2985.179, 43.697
2641, 84.975, 2988.045, 43.696
2642, 85.229, 2991.678, 43.695
2643, 85.470, 2995.130, 43.695
2644, 85.766, 2999.372, 43.694
2645, 86.011, 3002.877, 43.694
2646, 86.055, 3003.506, 43.694
2647, 86.089, 3003.991, 43.694
2648, 86.200, 3005.572, 43.694
2649, 86.248, 3006.264, 43.694
2650, 86.212, 3005.751, 43.694
2651, 86.181, 3005.298, 43.694
2652, 86.019, 3002.982, 43.694
2653, 85.818, 3000.116, 43.694
2654, 85.664, 2997.908, 43.695
2655, 85.570, 2996.567, 43.695
2656, 85.559, 2996.409, 43.695
2657, 85.407, 2994.235, 43.695
2658, 85.180, 2990.987, 43.695
2659, 84.951, 2987.708, 43.696
2660, 84.792, 2985.421, 43.696
2661, 84.708, 2984.209, 43.697
2662, 84.655, 2983.461, 43.697
2663, 84.780, 2985.243, 43.696
2664, 84.875, 2986.608, 43.696
2665, 84.822, 2985.848, 43.696
2666, 84.767, 2985.068, 43.697
2667, 84.636, 2983.185, 43.697
2668, 84.392, 2979.672, 43.698
2669, 84.186, 2976.716, 43.698
2670, 84.056, 2974.854, 43.699
2671, 83.992, 2973.930, 43.699
2672, 83.954, 2973.386, 43.699
2673, 83.845, 2971.819, 43.700
2674, 83.804, 2971.226, 43.700
2675, 83.830, 2971.590, 43.700
2676, 83.818, 2971.419, 43.700
2677, 83.917, 2972.844, 43.700
2678, 84.006, 2974.135, 43.699
2679, 83.995, 2973.975, 43.699
2680, 84.091, 2975.357, 43.699
2681, 84.120, 2975.770, 43.699
2682, 84.037, 2974.578, 43.699
2683, 83.981, 2973.772, 43.699
2684, 83.947, 2973.285, 43.699
2685, 84.056, 2974.853, 43.699
2686, 84.095, 2975.410, 43.699
2687, 84.092, 2975.370, 43.699
2688, 84.121, 2975.781, 43.699
2689, 84.135, 2975.985, 43.699
2690, 84.314, 2978.563, 43.698
2691, 84.358, 2979.197, 43.698
2692, 84.466, 2980.741, 43.697
2693, 84.668, 2983.640, 43.697
2694, 84.728, 2984.503, 43.697
2695, 84.784, 2985.302, 43.696
2696, 84.599, 2982.653, 43.697
2697, 84.446, 2980.455, 43.698
2698, 84.401, 2979.802, 43.698
2699, 84.287, 2978.164, 43.698
2700, 84.320, 2978.637, 43.698
2701, 84.325, 2978.710, 43.698
2702, 84.351, 2979.095, 43.698
2703, 84.422, 2980.108, 43.698
2704, 84.412, 2979.961, 43.698
2705, 84.491, 2981.104, 43.697
2706, 84.542, 2981.828, 43.697
2707, 84.455, 2980.577, 43.698
2708, 84.375, 2979.438, 43.698
2709, 84.452, 2980.545, 43.698
2710, 84.711, 2984.262, 43.697
2711, 84.874, 2986.597, 43.696
2712, 84.855, 2986.326, 43.696
2713, 84.790, 2985.391, 43.696
2714, 84.722, 2984.421, 43.697
2715, 84.858, 2986.366, 43.696
2716, 85.109, 2989.966, 43.696
2717, 85.233, 2991.744, 43.695
2718, 85.338, 2993.243, 43.695
2719, 85.357, 2993.514, 43.695
2720, 85.329, 2993.114, 43.695
2721, 85.335, 2993.200, 43.695
2722, 85.264, 2992.190, 43.695
2723, 85.315, 2992.919, 43.695
2724, 85.513, 2995.752, 43.695
2725, 85.754, 2999.196, 43.694
2726, 85.963, 3002.187, 43.694
2727, 86.057, 3003.528, 43.694
2728, 86.068, 3003.682, 43.694
2729, 85.963, 3002.191, 43.694
2730, 85.932, 3001.745, 43.694
2731, 85.983, 3002.469, 43.694
2732, 86.052, 3003.461, 43.694
2733, 86.286, 3006.804, 43.694
2734, 86.523, 3010.189, 43.694
2735, 86.610, 3011.420, 43.694
2736, 86.565, 3010.780, 43.694
2737, 86.534, 3010.347, 43.694
2738, 86.651, 3012.008, 43.694
2739, 86.734, 3013.198, 43.694
2740, 86.683, 3012.466, 43.694
2741, 86.593, 3011.180, 43.694
2742, 86.470, 3009.420, 43.694
2743, 86.438, 3008.966, 43.694
2744, 86.528, 3010.255, 43.694
2745, 86.671, 3012.292, 43.694
2746, 86.774, 3013.756, 43.694
2747, 86.653, 3012.041, 43.694
2748, 86.573, 3010.897, 43.694
2749, 86.681, 3012.432, 43.694
2750, 86.690, 3012.560, 43.694
2751, 86.577, 3010.953, 43.694
2752, 86.661, 3012.157, 43.694
2753, 86.823, 3014.463, 43.694
2754, 86.651, 3012.003, 43.694
2755, 86.397, 3008.380, 43.694
2756, 86.141, 3004.728, 43.694
2757, 85.903, 3001.327, 43.694
2758, 85.925, 3001.640, 43.694
2759, 85.951, 3002.014, 43.694
2760, 86.074, 3003.774, 43.694
2761, 86.375, 3008.077, 43.694
2762, 86.533, 3010.328, 43.694
2763, 86.692, 3012.590, 43.694
2764, 87.074, 3018.030, 43.694
2765, 87.515, 3024.309, 43.694
2766, 87.864, 3029.271, 43.694
2767, 88.122, 3032.940, 43.695
2768, 88.453, 3037.639, 43.695
2769, 88.808, 3042.662, 43.696
2770, 88.896, 3043.917, 43.696
2771, 88.984, 3045.164, 43.697
2772, 89.137, 3047.332, 43.697
2773, 89.045, 3046.020, 43.697
2774, 88.883, 3043.724, 43.696
2775, 88.863, 3043.448, 43.696
2776, 88.972, 3044.987, 43.697
2777, 89.025, 3045.742, 43.697
2778, 88.882, 3043.710, 43.696
2779, 88.553, 3039.052, 43.696
2780, 88.175, 3033.693, 43.695
2781, 87.989, 3031.045, 43.695
2782, 87.982, 3030.957, 43.695
2783, 87.969, 3030.761, 43.695
2784, 87.737, 3027.466, 43.694
2785, 87.315, 3021.475, 43.694
2786, 86.991, 3016.858, 43.694
2787, 86.823, 3014.464, 43.694
2788, 86.633, 3011.750, 43.694
2789, 86.390, 3008.290, 43.694
2790, 86.222, 3005.890, 43.694
2791, 85.983, 3002.476, 43.694
2792, 85.623, 2997.331, 43.695
2793, 85.370, 2993.707, 43.695
2794, 85.102, 2989.865, 43.696
2795, 84.695, 2984.028, 43.697
2796, 84.380, 2979.506, 43.698
2797, 84.214, 2977.117, 43.698
2798, 84.143, 2976.093, 43.699
2799, 84.082, 2975.220, 43.699
2800, 83.785, 2970.946, 43.700
2801, 83.409, 2965.531, 43.702
2802, 83.058, 2960.472, 43.704
2803, 82.674, 2954.924, 43.706
2804, 82.576, 2953.508, 43.707
2805, 82.645, 2954.509, 43.706
2806, 82.680, 2955.010, 43.706
2807, 82.660, 2954.717, 43.706
2808, 82.525, 2952.765, 43.707
2809, 82.601, 2953.869, 43.706
2810, 82.850, 2957.465, 43.705
2811, 82.925, 2958.544, 43.705
2812, 82.934, 2958.673, 43.704
2813, 82.944, 2958.830, 43.704
2814, 82.841, 2957.334, 43.705
2815, 82.825, 2957.103, 43.705
2816, 82.929, 2958.607, 43.704
2817, 83.095, 2961.003, 43.704
2818, 83.411, 2965.567, 43.702
2819, 83.634, 2968.781, 43.701
2820, 83.829, 2971.585, 43.700
2821, 84.175, 2976.565, 43.699
2822, 84.414, 2979.990, 43.698
2823, 84.454, 2980.568, 43.698
2824, 84.380, 2979.503, 43.698
2825, 84.346, 2979.022, 43.698
2826, 84.543, 2981.850, 43.697
2827, 84.847, 2986.216, 43.696
2828, 85.303, 2992.748, 43.695
2829, 85.826, 3000.236, 43.694
2830, 86.063, 3003.620, 43.694
2831, 86.456, 3009.232, 43.694
2832, 87.057, 3017.795, 43.694
2833, 87.395, 3022.605, 43.694
2834, 87.224, 3020.168, 43.694
2835, 86.543, 3010.466, 43.694
2836, 85.944, 3001.916, 43.694
2837, 85.264, 2992.180, 43.695
2838, 85.108, 2989.954, 43.696
2839, 86.093, 3004.043, 43.694
2840, 86.938, 3016.093, 43.694
2841, 87.440, 3023.248, 43.694
2842, 87.831, 3028.809, 43.694
2843, 88.102, 3032.657, 43.695
2844, 88.405, 3036.949, 43.695
2845, 88.504, 3038.361, 43.696
2846, 88.620, 3039.999, 43.696
2847, 88.554, 3039.065, 43.696
2848, 88.246, 3034.698, 43.695
2849, 88.011, 3031.363, 43.695
2850, 87.604, 3025.576, 43.694
2851, 87.270, 3020.823, 43.694
2852, 87.170, 3019.409, 43.694
2853, 87.255, 3020.608, 43.694
2854, 87.441, 3023.263, 43.694
2855, 87.492, 3023.986, 43.694
2856, 87.593, 3025.424, 43.694
2857, 87.383, 3022.440, 43.694
2858, 86.969, 3016.546, 43.694
2859, 86.740, 3013.282, 43.694
2860, 86.590, 3011.146, 43.694
2861, 86.445, 3009.074, 43.694
2862, 86.028, 3003.110, 43.694
2863, 85.669, 2997.987, 43.695
2864, 84.625, 2983.025, 43.697
2865, 84.566, 2982.179, 43.697
2866, 85.723, 2998.760, 43.694
2867, 84.888, 2986.804, 43.696
2868, 84.648, 2983.355, 43.697
2869, 85.306, 2992.788, 43.695
2870, 85.459, 2994.984, 43.695
2871, 85.887, 3001.096, 43.694
2872, 85.746, 2999.088, 43.694
2873, 85.544, 2996.200, 43.695
2874, 85.105, 2989.913, 43.696
2875, 84.627, 2983.060, 43.697
2876, 84.539, 2981.795, 43.697
2877, 84.425, 2980.151, 43.698
2878, 84.558, 2982.064, 43.697
2879, 84.547, 2981.901, 43.697
2880, 84.456, 2980.601, 43.698
2881, 84.540, 2981.799, 43.697
2882, 84.917, 2987.214, 43.696
2883, 85.036, 2988.915, 43.696
2884, 84.566, 2982.176, 43.697
2885, 84.658, 2983.505, 43.697
2886, 84.988, 2988.239, 43.696
2887, 85.110, 2989.980, 43.696
2888, 85.428, 2994.535, 43.695
2889, 85.698, 2998.392, 43.694
2890, 85.735, 2998.934, 43.694
2891, 85.415, 2994.349, 43.695
2892, 84.808, 2985.645, 43.696
2893, 84.203, 2976.956, 43.698
2894, 83.852, 2971.912, 43.700
2895, 83.800, 2971.171, 43.700
2896, 83.779, 2970.865, 43.700
2897, 83.656, 2969.091, 43.701
2898, 83.439, 2965.963, 43.702
2899, 83.263, 2963.431, 43.703
2900, 83.266, 2963.478, 43.703
2901, 83.452, 2966.156, 43.702
2902, 83.967, 2973.564, 43.699
2903, 84.570, 2982.233, 43.697
2904, 84.980, 2988.121, 43.696
2905, 85.583, 2996.747, 43.695
2906, 86.303, 3007.040, 43.694
2907, 87.166, 3019.351, 43.694
2908, 88.017, 3031.444, 43.695
2909, 87.907, 3029.885, 43.694
2910, 87.583, 3025.281, 43.694
2911, 87.740, 3027.513, 43.694
2912, 87.700, 3026.946, 43.694
2913, 87.492, 3023.983, 43.694
2914, 87.245, 3020.477, 43.694
2915, 86.717, 3012.952, 43.694
2916, 86.164, 3005.053, 43.694
2917, 85.530, 2995.996, 43.695
2918, 84.459, 2980.634, 43.697
2919, 83.975, 2973.690, 43.699
2920, 84.131, 2975.932, 43.699
2921, 84.231, 2977.360, 43.698
2922, 84.448, 2980.478, 43.698
2923, 84.540, 2981.797, 43.697
2924, 84.624, 2983.011, 43.697
2925, 84.650, 2983.387, 43.697
2926, 84.492, 2981.116, 43.697
2927, 84.287, 2978.163, 43.698
2928, 84.033, 2974.521, 43.699
2929, 83.793, 2971.068, 43.700
2930, 83.452, 2966.149, 43.702
2931, 83.300, 2963.964, 43.702
2932, 83.390, 2965.261, 43.702
2933, 83.373, 2965.018, 43.702
2934, 83.395, 2965.325, 43.702
2935, 83.492, 2966.736, 43.701
2936, 83.429, 2965.820, 43.702
2937, 83.377, 2965.065, 43.702
2938, 83.469, 2966.398, 43.702
2939, 83.405, 2965.477, 43.702
2940, 83.165, 2962.007, 43.703
2941, 82.892, 2958.074, 43.705
2942, 82.746, 2955.963, 43.706
2943, 82.833, 2957.226, 43.705
2944, 83.193, 2962.415, 43.703
2945, 83.869, 2972.155, 43.700
2946, 84.814, 2985.732, 43.696
2947, 85.955, 3002.073, 43.694
2948, 86.811, 3014.285, 43.694
2949, 87.327, 3021.646, 43.694
2950, 87.753, 3027.692, 43.694
2951, 87.887, 3029.604, 43.694
2952, 87.978, 3030.899, 43.695
2953, 88.162, 3033.508, 43.695
2954, 88.319, 3035.737, 43.695
2955, 88.597, 3039.670, 43.696
2956, 88.891, 3043.847, 43.696
2957, 89.245, 3048.855, 43.697
2958, 89.649, 3054.566, 43.699
2959, 89.610, 3054.013, 43.699
2960, 89.428, 3051.443, 43.698
2961, 89.581, 3053.604, 43.699
2962, 89.569, 3053.444, 43.699
2963, 89.330, 3050.062, 43.698
2964, 89.085, 3046.585, 43.697
2965, 88.726, 3041.501, 43.696
2966, 88.411, 3037.042, 43.695
2967, 88.284, 3035.236, 43.695
2968, 88.297, 3035.417, 43.695
2969, 88.113, 3032.812, 43.695
2970, 87.520, 3024.378, 43.694
2971, 87.003, 3017.026, 43.694
2972, 86.796, 3014.079, 43.694
2973, 86.851, 3014.866, 43.694
2974, 87.043, 3017.591, 43.694
2975, 87.159, 3019.251, 43.694
2976, 87.396, 3022.618, 43.694
2977, 87.682, 3026.688, 43.694
2978, 88.051, 3031.924, 43.695
2979, 88.618, 3039.970, 43.696
2980, 89.240, 3048.778, 43.697
2981, 89.868, 3057.658, 43.700
2982, 90.307, 3063.855, 43.701
2983, 90.491, 3066.456, 43.702
2984, 90.361, 3064.621, 43.702
2985, 89.986, 3059.333, 43.700
2986, 89.697, 3055.247, 43.699
2987, 89.766, 3056.218, 43.699
2988, 90.172, 3061.955, 43.701
2989, 90.503, 3066.622, 43.702
2990, 90.711, 3069.553, 43.703
2991, 91.081, 3074.766, 43.705
2992, 91.591, 3081.945, 43.708
2993, 92.223, 3090.828, 43.711
2994, 92.961, 3101.168, 43.716
2995, 93.675, 3111.165, 43.721
2996, 94.183, 3118.270, 43.725
2997, 94.390, 3121.153, 43.727
2998, 94.877, 3127.953, 43.731
2999, 95.531, 3137.061, 43.736
3000, 95.856, 3141.588, 43.739
3001, 96.523, 3150.853, 43.745
3002, 97.386, 3162.834, 43.754
3003, 98.060, 3172.166, 43.761
3004, 98.938, 3184.311, 43.771
3005, 99.780, 3195.933, 43.780
3006, 100.342, 3203.676, 43.787
3007, 100.428, 3204.866, 43.788
3008, 99.741, 3195.397, 43.780
3009, 98.437, 3177.394, 43.765
3010, 96.635, 3152.416, 43.747
3011, 94.677, 3125.167, 43.729
3012, 93.254, 3105.268, 43.718
3013, 92.540, 3095.266, 43.713
3014, 92.096, 3089.032, 43.710
3015, 91.451, 3079.968, 43.707
3016, 91.161, 3075.889, 43.705
3017, 91.348, 3078.532, 43.706
3018, 91.469, 3080.232, 43.707
3019, 91.711, 3083.635, 43.708
3020, 91.871, 3085.881, 43.709
3021, 92.261, 3091.354, 43.712
3022, 92.777, 3098.595, 43.715
3023, 93.489, 3108.567, 43.720
3024, 94.871, 3127.866, 43.731
3025, 95.727, 3139.791, 43.738
3026, 96.450, 3149.838, 43.745
3027, 97.513, 3164.600, 43.755
3028, 98.561, 3179.105, 43.766
3029, 99.872, 3197.204, 43.781
3030, 100.995, 3212.667, 43.795
3031, 101.691, 3222.234, 43.803
3032, 101.681, 3222.100, 43.803
3033, 100.952, 3212.086, 43.794
3034, 99.958, 3198.391, 43.782
3035, 98.662, 3180.504, 43.768
3036, 97.228, 3160.643, 43.752
3037, 95.911, 3142.344, 43.740
3038, 94.759, 3126.307, 43.730
3039, 94.063, 3116.591, 43.724
3040, 93.541, 3109.297, 43.720
3041, 92.779, 3098.622, 43.715
3042, 92.184, 3090.275, 43.711
3043, 91.888, 3086.118, 43.709
3044, 91.319, 3078.116, 43.706
3045, 89.931, 3058.546, 43.700
3046, 88.780, 3042.275, 43.696
3047, 88.455, 3037.657, 43.695
3048, 88.547, 3038.968, 43.696
3049, 88.934, 3044.448, 43.697
3050, 89.045, 3046.020, 43.697
3051, 89.333, 3050.099, 43.698
3052, 89.520, 3052.742, 43.698
3053, 89.815, 3056.911, 43.699
3054, 90.661, 3068.851, 43.703
3055, 91.133, 3075.499, 43.705
3056, 91.470, 3080.244, 43.707
3057, 91.645, 3082.696, 43.708
3058, 91.786, 3084.684, 43.709
3059, 92.074, 3088.726, 43.710
3060, 91.941, 3086.866, 43.710
3061, 91.398, 3079.234, 43.707
3062, 90.705, 3069.466, 43.703
3063, 89.754, 3056.052, 43.699
3064, 88.604, 3039.782, 43.696
3065, 87.823, 3028.685, 43.694
3066, 87.321, 3021.548, 43.694
3067, 86.695, 3012.643, 43.694
3068, 85.914, 3001.489, 43.694
3069, 85.251, 2992.002, 43.695
3070, 84.622, 2982.978, 43.697
3071, 83.400, 2965.403, 43.702
3072, 82.406, 2951.051, 43.708
3073, 82.373, 2950.575, 43.708
3074, 82.607, 2953.952, 43.706
3075, 83.152, 2961.826, 43.703
3076, 83.630, 2968.717, 43.701
3077, 83.718, 2969.985, 43.700
3078, 84.179, 2976.622, 43.698
3079, 84.345, 2979.009, 43.698
3080, 84.266, 2977.874, 43.698
3081, 84.912, 2987.144, 43.696
3082, 85.762, 2999.320, 43.694
3083, 86.744, 3013.337, 43.694
3084, 87.703, 3026.982, 43.694
3085, 88.448, 3037.562, 43.695
3086, 89.190, 3048.078, 43.697
3087, 89.471, 3052.056, 43.698
3088, 89.434, 3051.532, 43.698
3089, 89.511, 3052.624, 43.698
3090, 89.885, 3057.902, 43.700
3091, 90.518, 3066.830, 43.702
3092, 90.859, 3071.636, 43.704
3093, 90.801, 3070.822, 43.704
3094, 90.838, 3071.347, 43.704
3095, 91.235, 3076.936, 43.706
3096, 91.867, 3085.825, 43.709
3097, 92.437, 3093.826, 43.713
3098, 92.564, 3095.603, 43.713
3099, 92.094, 3089.010, 43.710
3100, 91.349, 3078.544, 43.706
3101, 90.761, 3070.262, 43.703
3102, 90.455, 3065.950, 43.702
3103, 90.469, 3066.141, 43.702
3104, 90.783, 3070.573, 43.703
3105, 91.087, 3074.858, 43.705
3106, 91.277, 3077.526, 43.706
3107, 91.480, 3080.389, 43.707
3108, 91.745, 3084.111, 43.708
3109, 92.239, 3091.041, 43.711
3110, 92.719, 3097.781, 43.714
3111, 92.910, 3100.463, 43.716
3112, 93.085, 3102.912, 43.717
3113, 93.149, 3103.803, 43.717
3114, 93.020, 3102.003, 43.716
3115, 93.022, 3102.023, 43.716
3116, 93.100, 3103.124, 43.717
3117, 93.065, 3102.634, 43.717
3118, 92.822, 3099.226, 43.715
3119, 92.348, 3092.580, 43.712
3120, 91.813, 3085.067, 43.709
3121, 91.328, 3078.238, 43.706
3122, 90.880, 3071.941, 43.704
3123, 90.518, 3066.834, 43.702
3124, 90.314, 3063.958, 43.701
3125, 90.197, 3062.301, 43.701
3126, 89.974, 3059.163, 43.700
3127, 89.525, 3052.810, 43.698
3128, 88.857, 3043.359, 43.696
3129, 87.812, 3028.542, 43.694
3130, 86.234, 3006.063, 43.694
3131, 84.588, 2982.497, 43.697
3132, 83.236, 2963.039, 43.703
3133, 82.224, 2948.416, 43.709
3134, 81.751, 2941.565, 43.713
3135, 81.529, 2938.333, 43.714
3136, 81.427, 2936.863, 43.715
3137, 81.663, 2940.280, 43.713
3138, 81.869, 2943.275, 43.712
3139, 81.990, 2945.023, 43.711
3140, 82.254, 2948.852, 43.709
3141, 82.545, 2953.053, 43.707
3142, 83.042, 2960.246, 43.704
3143, 83.782, 2970.911, 43.700
3144, 84.335, 2978.866, 43.698
3145, 84.608, 2982.779, 43.697
3146, 84.744, 2984.734, 43.697
3147, 84.682, 2983.844, 43.697
